"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2026-04-17T04:55:49+00:00","112-3101742-3600255","311001-20x5NJ","B00VWU2UDC","X001F11R3D","VIVOSUN 5-Pack 20 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","IND8","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNO541713849","Not as Expected|Too big"
"2026-04-17T04:54:38+00:00","114-7012861-8988213","311001-5x5NJ","B00TF9E6XE","X001F1MPD9","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","PHX6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO502036833","No longer need"
"2026-04-17T04:53:16+00:00","114-0825433-8189011","VSV-IFM4","B0DGGCP1J5","X004E0DAZP","VIVOSUN M4 4-Inch Inline Duct Fan, 195 CFM Ventilation Fan with EC Motor, Adjustable Speed, Energy-efficient Vent Blower for HVAC, Grow Tent, Hydroponics","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNB6BYPL56J",
"2026-04-17T04:50:44+00:00","114-9831098-4424246","VSGB-7","B0BLBQJ5J7","X003H2OTTH","VIVOSUN 5-Pack 7 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vegetables, and Flowers","1","PHX6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO502036831",
"2026-04-17T04:46:19+00:00","113-6791095-0224228","VSF-R410-B","B0C4S82H6W","X003TH9NLJ","VIVOSUN Quiet Register Booster Fan 4""×10"", Smart Register Vent with Intelligent Thermostat Control, Cooling Heating AC Vent Booster Fan, Brown","1","FAR1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNAC826008224",
"2026-04-17T04:46:19+00:00","113-6791095-0224228","VSF-R410-B","B0C4S82H6W","X003TH9NLJ","VIVOSUN Quiet Register Booster Fan 4""×10"", Smart Register Vent with Intelligent Thermostat Control, Cooling Heating AC Vent Booster Fan, Brown","1","FAR1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNAC794508223",
"2026-04-17T04:40:02+00:00","702-7909406-8379415","306104-68K","B07B7HCHR2","X003VVPM3V","VIVOSUN 6 Inch 8 Feet Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 4 Inch Stainless Steel Clamps","1","YYZ1","CARRIER_DAMAGED","QUALITY_UNACCEPTABLE","Reimbursed","LPNNI5YRCCMTH",
"2026-04-17T04:37:41+00:00","702-3177161-1842655","306101W-4K","B01M7S46YZ","X001KCU7VP","VIVOSUN D4 4 Inch 195 CFM Inline Duct Ventilation Fan HVAC Vent Blower for Hydroponics Grow Tent","1","YYZ1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNB6WFX5QRL",
"2026-04-17T04:36:38+00:00","702-4516008-8606626","RC-0004K","B0CQYD6HK5","X004KRHCV5","VIVOSUN 72 Rockwool Cubes & Net Pots Set for Hydroponics, 1.2"" x 1.2"" x 1.6"" Cubes, 72 Plugs & 72 2"" Net Cups for Hydroponic Growing, Seed-Starting, Cloning, Tower Gardens","1","YYZ7","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNNA6LL7FKP7",
"2026-04-17T04:36:16+00:00","113-6878131-8808206","PS-002","B0BKZTQZCN","X003GQOUS9","VIVOSUN Gardening Scissors, 6.5 Inch Hand Pruner, Pruning Shear with Straight Stainless Steel Blades, Garden Tools for Women Men, Black and Green","1","CHA1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNC6GQ4DX79","Not as Expected|They&#39;re way too small unless you&#39;re trimming a bonsai tree|Size"
"2026-04-17T04:33:24+00:00","114-1039343-2073022","305130-PEN","B06XKMH86J","X001CXZH71","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMFX4899035",
"2026-04-17T04:30:26+00:00","111-7308929-4666600","GB0101J","B08NJM71C3","X002PP6QYN","VIVOSUN 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables, Brown","1","MEM3","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNB683TJV7D","Na"
"2026-04-17T04:30:09+00:00","112-4520898-3469806","HR-0001B","B0CG1NKCC6","X003XOJAP7","VIVOSUN Outdoor Handrail, 3 Step Stair Handrail, 40"" x 36"" Fits 1 to 3 Steps, Wrought Mattle Iron Stair Railing with Curved Ends and Balusters for Concrete Steps, Porch Steps, One-Step Assembly, Black","1","SDF6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA6DW2FVM7",
"2026-04-17T04:19:05+00:00","111-0302795-8358653","307203-46","B01731MM90","X000VV26BZ","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Lights for Indoor Plants, 4 Ft 54W Pack of 5","1","TUS1","CUSTOMER_DAMAGED","POOR_FIT","Unit returned to inventory","LPNPMFM1687075",
"2026-04-17T04:18:44+00:00","112-4274572-8134640","EH-0003N","B0FWBRTM8W","X004VJUFK7","VIVOSUN 1500W Space Heater for Indoor Use, Portable Electric Heater with Adjustable Thermostat, 1500W/900W/700W/Fan Only with 4 Modes for PTC Fast Heating, Overheat & Tip-over Protection, ETL Listed","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMFX6492247",
"2026-04-17T04:07:30+00:00","701-2489303-2631429","311021-5x5KK","B01I1D9OOU","X001LWFZ9D","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","YYZ1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNB6N9BK3HT",
"2026-04-17T04:07:09+00:00","112-6039350-9868250","GWC-001","B0CMGZXHHT","X0040ZZ2UF","VIVOSUN Garden Cloches for Plants, Rustproof Chicken Wire Cloches with Flip-Top Design & Integrated Folding Stakes, Plants Protectors, Keep Small Animals Out, 6-Pack","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNC6CJRFD5B",
"2026-04-17T04:05:09+00:00","111-5272764-8624213","332562J","B0CNPP4JFD","X0041N4QZN","VIVOSUN 2700 GPH Submersible Water Pump with Barrier Bag, 120W Pond Pump, Ultra Quiet Aquarium Pump with 15FT. Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMGX6804427",
"2026-04-17T04:04:19+00:00","113-3549268-4595405","SPray-15L-GJ","B07QTHF3QK","X0024GXA97","VIVOSUN 50oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","1","LAS2","CUSTOMER_DAMAGED","UNAUTHORIZED_PURCHASE","Unit returned to inventory","LPNPMFX0350443",
"2026-04-17T04:04:03+00:00","113-3491275-1833853","SST-0001","B09LQFNH6T","X0032PJPST","VIVOSUN 6-Pack Seed Starter Trays, 72-Cell Seed Starter Kit with Humidity Dome, Flat Reusable Plant Germination Trays with Drain Hole, Green Propagation Tray for Planting Seeds","1","CHA1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNC6K9C86K4",
"2026-04-17T03:55:47+00:00","111-7601373-1105023","VSV-AZG4","B0C6QG963B","X003UA8US7","VIVOSUN G4 4"" Inline Duct Fan & 3 Cycle Modes E12 Speed Controller, AeroZesh Grow Tent Kit Ventilation Fan with 195 CFM EC Motor, Programmable Exhaust Fan for Heating Cooling Booster, Hydroponics","1","FAR1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNAC808769098",
"2026-04-17T03:55:03+00:00","112-0970215-1884220","332578J","B0CSPD8SND","X0043UDZDN","VIVOSUN 1050 GPH 100W Submersible Water Pump, Quiet Fountain Pump With 13.1 ft Head Lift, 6.6 ft Power Cord, 3 Nozzles, Tubing, & 2 Clamps, For Fish Tank, Pond, Aquarium, Hydroponics","1","LAS2","CUSTOMER_DAMAGED","MISSING_PARTS","Unit returned to inventory","LPNPMFY4173340",
"2026-04-17T03:45:42+00:00","113-0730558-0355414","HR-0002B","B0CG1P8QZZ","X003XOJ0V1","VIVOSUN Outdoor Handrail, 4 Step Stair Handrail, 54"" x 36"" Fits 1 to 4 Steps, Wrought Mattle Iron Stair Railing with Curved Ends and Balusters for Concrete Steps, Porch Steps, One-Step Assembly, Black","1","CVG2","CUSTOMER_DAMAGED","POOR_FIT","Unit returned to inventory","LPNNA68JLXLFG",
"2026-04-17T03:44:10+00:00","114-0713407-5555435","311021-5x5J","B01I1D9OOU","X0015UYMVN","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNC6FVZB6CL","Bought containers instead"
"2026-04-17T03:44:10+00:00","114-0713407-5555435","311021-5x5J","B01I1D9OOU","X0015UYMVN","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNC6N14H52V","Bought containers instead"
"2026-04-17T03:38:51+00:00","114-0651401-2949829","VSFW001-Black-ZYJ","B07SBZ2ZJ9","X003WOY6WF","VIVOSUN Collapsible Folding Wagon, 350 lb Load-Bearing Outdoor Utility Cart with Silent Universal Wheels, Cup Holders &Side Pockets, Adjustable Handle, for Camping, Garden, Sports, Picnic, Shopping","1","MCI7","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO497536492",
"2026-04-17T03:38:42+00:00","111-2230231-3044217","LR-0003","B0BLCWYXSF","X003H3FJDB","VIVOSUN 30"" Lawn Leveling Rake, 30"" x 10"" x 78"" Heavy-Duty Stainless Steel Lawn Leveler with 7FT Adjuatble Long Handle for High Effect, Metal Levelawn for Smooth Soil, Rustproof Rakes for Garden Yard","1","MCI7","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNO495955090",
"2026-04-17T03:34:04+00:00","111-6656837-8913037","Spray-SX-CS4J","B07Y81DTTJ","X002DREVSL","VIVOSUN 1 Gal/4L Pump Sprayer, Garden Water Sprayer for Plants, Weeds & Lawn Care, with 3 Nozzles, 50'' Long Hose & Pressure Relief Valve","1","SDC1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRRFH4775997",
"2026-04-17T03:26:00+00:00","112-1345408-7365830","GB0100J","B083XMPXGB","X002FTLJPF","VIVOSUN 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables, Ivory","1","SDF6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA6D9DB4G6",
"2026-04-17T03:22:57+00:00","111-5510798-7660209","VS-THB1S","B0BXP3XLLR","X003QOMS49","VIVOSUN AeroLab THB1S Wireless Bluetooth Hygrometer Thermometer Indoor, VPD, Digital Temp Humidity Meter, LCD Smart App Control & Alert, Data Storage, Dual Channels with Sensor Probe, Battery Included","1","LAS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPMFT2463045",
"2026-04-17T03:19:42+00:00","112-8077902-7428245","305131-PENJ","B01M5IASHD","X001A9H2K7","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMFY8271260","Changed Mind|My needs changed"
"2026-04-17T03:19:29+00:00","113-4839381-2469834","GIY-SGS-558","B0DYNWLN28","X004L8439H","VIVOSUN GIY Smart Grow Tent Kit System 5x5 WiFi-Integrated Grow Tent Kit with Automate Ventilation Circulation, Clip Fans, Full-Spectrum LED Grow Light 645W, GrowHub E42A Controller","1","MSP6","CUSTOMER_DAMAGED","NEVER_ARRIVED","Unit returned to inventory","LPNRRIN1365879",
"2026-04-17T03:07:08+00:00","702-6690324-5084263","330101x2K","B015PD8I7I","X0016VM6S7","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","YYZ1","CUSTOMER_DAMAGED","DAMAGED_BY_CARRIER","Unit returned to inventory","LPNNI5JKV3ZWD",
"2026-04-17T03:06:22+00:00","113-8757307-1461861","332572J","B07L54HB83","X001Z5JQOB","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","1","MEM3","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNNB66LZ265Q","Not Compatible|Nozzle too big for tubing"
"2026-04-17T03:04:57+00:00","702-6690324-5084263","330101x2K","B015PD8I7I","X0016VM6S7","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","YYZ1","CUSTOMER_DAMAGED","DAMAGED_BY_CARRIER","Unit returned to inventory","LPNNI52Q97JRP",
"2026-04-17T02:58:18+00:00","113-2337438-2750636","330101NJ","B00P7U259C","X001YUGJ3X","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","IND8","SELLABLE","POOR_FIT","Unit returned to inventory","LPNO511453233","Incorrect Size|To large|No"
"2026-04-17T02:56:29+00:00","113-9816844-7292257","330101CNJ","B016MKY7C8","X001Z0D25Z","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","IND8","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNO540252561","Delivery Issue|Item was late|Needed it yesterday on original delivery date. Bought one locally"
"2026-04-17T02:49:51+00:00","112-7028750-6129821","311005-3J","B07L4Q3MVY","X001Z2GBHT","VIVOSUN 1.35-Gallon Pump Pressure Sprayer, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, for Spraying Plants, Garden Watering and Household Cleaning","1","CHA1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNC6JQ8SWJH",
"2026-04-17T02:49:10+00:00","112-8723796-9317016","GCT-0002","B0D6YCQQJD","X004A19NZT","VIVOSUN 13 x 13 Pop Up Canopy Tent, Quick Setup Canopy Shelter with Mosquito Netting, Center Lock, Storage Bag, Instant Outdoor Gazebo for Parties, Patio, Lawn, Garden, Backyard, Khaki","1","TUS1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMFM1627539",
"2026-04-17T02:48:51+00:00","114-1488202-3448208","331101-4","B01C82SYZ0","X000YYF49Z","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMFV0657925","Not strong enough of fan"
"2026-04-17T02:48:47+00:00","113-7740807-6758645","332572J","B07L54HB83","X001Z5JQOB","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","1","MEM3","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNNB6TH1SD58","Not Compatible|Only for for underwater projects"
"2026-04-17T02:48:02+00:00","114-1488202-3448208","331101-4","B01C82SYZ0","X000YYF49Z","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMFV0657924","Not strong enough of fan"
"2026-04-17T02:46:43+00:00","114-1488202-3448208","331101-4","B01C82SYZ0","X000YYF49Z","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMFV0657923",
"2026-04-17T02:46:36+00:00","111-2566645-8623456","311001-30x5NJ","B00VWU35F4","X001F1PO69","VIVOSUN 5-Pack 30 Gallons Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","PHX6","CUSTOMER_DAMAGED","POOR_FIT","Unit returned to inventory","LPNO509174353",
"2026-04-17T02:45:01+00:00","114-3682946-3457806","330101NJ","B00P7U259C","X001YUGJ3X","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","IND8","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNO535122839",
"2026-04-17T02:42:51+00:00","114-8223487-0785852","311003-4J","B01EWH83FU","X001375NH5","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMFY4235121","No longer needed"
"2026-04-17T02:42:23+00:00","113-8326385-0355404","VSGBS-129x1","B0CKWW4ZV6","X003ZWTGB5","VIVOSUN 8-Grid 129 Gallon Plant Grow Bags, Large Fabric Raised Garden Bed with 400G Thickened Breathable Fabric, Reinforced Handles & 10 Pcs Plant Labels for Flowers, Vegetables, Fruits","1","PHX6","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNO515953164",
"2026-04-17T02:34:02+00:00","114-7074065-9137020","SPray-OR-8L","B0CFLDFYSL","X003XH27BD","VIVOSUN 2.1Gal/8L Pump Pressure Sprayer, Pressurized Water Spray Bottle with Adjustable Shoulder Strap, Adjustable Nozzle, Safety Valve & Additional Seals, Ideal for Watering, Fertilizing, Cleaning","1","TUS1","CUSTOMER_DAMAGED","FOUND_BETTER_PRICE","Unit returned to inventory","LPNPMFR7966248",
"2026-04-17T02:33:54+00:00","114-8160840-4205858","311001-7x5NJ","B00TF9E9PY","X001F11RLF","VIVOSUN 5-Pack 7 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","IND8","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNO542131719",
"2026-04-17T02:31:54+00:00","111-5271743-8073834","332572J","B07L54HB83","X001Z5JQOB","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","1","PHX6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO495472722","Changed Mind|My needs changed"
"2026-04-17T02:27:32+00:00","111-6409354-6943453","306104-68J","B07B7HCHR2","X001PQPWOD","VIVOSUN 6 Inch Flex Air Aluminum Ducting for HVAC Ventilation with 2 Stainless Steel Clamps, 8 Feet Long Multi-Layer Dryer Hose Vent Kit for Duct Fan Systems","1","PHX6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO506048102",
"2026-04-17T02:26:28+00:00","111-1123710-2350609","RB-0002B","B0BTYJPN3T","X003P48A65","VIVOSUN Collapsible Rain Barrel, 100 Gallon Water Storage Tank with 1000D Oxford Cloth, Portable Rain Collection System Includes Two Spigots and Overflow Kit, Black","1","MCI7","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO494293235",
"2026-04-17T02:24:51+00:00","113-4827123-8437823","332572J","B07L54HB83","X001Z5JQOB","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","1","LEX2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNB6Q3M3C8P","Not as Expected|Not|Too big|Size|I didn&#39;t know how to answer"
"2026-04-17T02:22:03+00:00","114-2233222-2893858","SST-1-0001","B0BTD741R3","X003OVGTDF","VIVOSUN 1-Pack 40-Cell Seed Starter Trays with 1 Set of LED Lights and 10""x20.75"" Seedling Heat Mat, 3.6"" Higher Cover, Adjustable Vents, Drainage Holes, Green Propagation Tray for Planting Seeds","1","LEX1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNB6MNJGL32",
"2026-04-17T02:19:46+00:00","702-1922332-3697841","330101CK","B016MKY7C8","X000Y40U1R","VIVOSUN 10""x20.75"" Seedling Heat Mat and Digital Thermostat Combo Set","1","YYZ1","DEFECTIVE","NOT_COMPATIBLE","Unit returned to inventory","LPNNI5QHCSD83","Chauffe beaucoup trop."
"2026-04-17T02:15:53+00:00","113-9903787-3157821","311021-1x5NJ","B08869D3HP","X002IOJYKJ","VIVOSUN 5-Pack 1 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","1","LEX2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNC688HRHQG","Not as Expected|I don&#39;t like the fabric.|I don&#39;t really think so."
"2026-04-17T02:10:04+00:00","113-2853095-2463430","332583-20","B0D3PMBVV1","X0048FBSPF","VIVOSUN 400 GPH 20W Submersible Water Pump, with Adjustable Water Flow, 4.9 ft Tubing, Additional Ceramic Shaft, and Outlet Adapters, for Fish Tanks, Aquariums, Hydroponics, Fountains","1","CHA1","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNNC6TL6H529","Not Compatible|wrong size"
"2026-04-17T02:07:01+00:00","112-9662636-8028224","VSG-SPRAY-PP2L","B0FGHGBPC3","X004QXIEBZ","VIVOSUN 70oz Pump Sprayer, Portable Water Spray Bottle for Spraying Plants, Flowers, Weeds and Cleaning, Hand Pump with Side Filling Port, Measuring Cup, Adjustable Nozzles","1","PHX6","CARRIER_DAMAGED","DEFECTIVE","Reimbursed","LPNO498939014",
"2026-04-17T02:06:54+00:00","112-0753528-9949051","330101NJ","B00P7U259C","X001YUGJ3X","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","AKC1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory",,
"2026-04-17T02:03:07+00:00","113-8864869-8155451","311001-15x5NJ","B00VWU37QG","X001F3MYOR","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","LEX2","SELLABLE","POOR_FIT","Unit returned to inventory","LPNNC6STQ7L2F","Incorrect Size|Too large for space|No"
"2026-04-17T02:01:30+00:00","113-2947001-6499432","331101-6","B01C82SZRM","X000YYF4A9","VIVOSUN 6 Inch Inline Duct Fan 240 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNC6829375G",
"2026-04-17T02:00:37+00:00","111-4287272-3590653","311001-3x5NJ","B00TF9E4UO","X001F28TSD","VIVOSUN 5-Pack 3 Gallon Plant Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","PHX6","CUSTOMER_DAMAGED","POOR_FIT","Unit returned to inventory","LPNO515965970",
"2026-04-17T01:54:56+00:00","111-5096643-9654610","305140-PEN","B0CGZYKSGK","X003Y7ZWY1","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Black White, UL Certified","1","LEX1","SELLABLE","UNAUTHORIZED_PURCHASE","Unit returned to inventory","LPNNB6L9CRSXV",
"2026-04-17T01:50:18+00:00","111-2844836-5286639","330101NJ","B00P7U259C","X001YUGJ3X","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","CHA1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNNC6GQ4BDTF","Inconsistent temperature."
"2026-04-17T01:49:38+00:00","114-8023724-9603444","330101NJ","B00P7U259C","X001YUGJ3X","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO540518424","Changed Mind|Found other item"
"2026-04-17T01:45:35+00:00","113-6557402-8180222","308131","B018VI75CS","X000WUFUBN","VIVOSUN Highly Reflective Mylar Film Roll 4FT x 25FT for Outdoor Grow Room Indoor Decoration Aluminum Paint Coated 2 Mil Silver","1","SDF6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA69G48HPM",
"2026-04-17T01:42:02+00:00","113-1052061-3779451","PL-0004","B0CL6FWGN7","X004088OWF","VIVOSUN 20 x 25 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","1","PGA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNAC145069471",
"2026-04-17T01:39:27+00:00","112-2285645-7154635","PGC-0002","B0B7MCDFV5","X003BU3NS3","VIVOSUN Garden Netting Cover, 36 x 36 x 39 Inch Pop-up Guard Cover with Zip Entry for Plants, Vegetables, Fruits, Outdoor Run and Enclosure for Small Animals, 2-Pack, Green","1","TUS1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPMFR1303539",
"2026-04-17T01:37:58+00:00","114-0526746-5049039","330103CNJ","B074N2TTHP","X001Z0D2H3","VIVOSUN 48"" x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","TEN1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMFR5591915",
"2026-04-17T01:35:23+00:00","113-8353060-2780255","330103NJ","B01EMXI6VA","X001Z1N8F3","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","MCI7","CUSTOMER_DAMAGED","APPAREL_TOO_LARGE","Unit returned to inventory","LPNO497539187",
